_step,epoch,ACC,DEO,DAO,run_id,name,group,seed,alpha_fixed
24,25,0.71,0.10999999999999999,0.1175,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
25,26,0.705,0.135,0.13,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
26,27,0.705,0.135,0.13,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
27,28,0.71,0.10999999999999999,0.1175,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
28,29,0.71,0.10999999999999999,0.1175,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
29,30,0.715,0.10999999999999999,0.09249999999999997,1vc7txci,fixed_alpha0.05_german_gender_seed1,FixedAlpha_0.05,1,
0,1,0.675,0.0050000000000000044,0.02749999999999997,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
1,2,0.685,0.05500000000000005,0.06500000000000006,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
2,3,0.71,0.015000000000000013,0.020000000000000018,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
3,4,0.72,0.030000000000000027,0.027500000000000024,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
4,5,0.71,0.015000000000000013,0.020000000000000018,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
5,6,0.72,0.015000000000000013,0.04500000000000004,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
6,7,0.725,0.010000000000000009,0.0675,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
7,8,0.715,0.039999999999999925,0.03249999999999997,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
8,9,0.73,0.07000000000000006,0.09750000000000003,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
9,10,0.75,0.06000000000000005,0.08000000000000002,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
10,11,0.745,0.07500000000000007,0.10000000000000003,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
11,12,0.74,0.09999999999999998,0.11249999999999999,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
12,13,0.755,0.10999999999999999,0.10499999999999998,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
13,14,0.755,0.09999999999999998,0.11249999999999999,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
14,15,0.75,0.08999999999999997,0.10749999999999998,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
15,16,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
16,17,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
17,18,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
18,19,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
19,20,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
20,21,0.745,0.11499999999999999,0.12,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
21,22,0.74,0.10499999999999998,0.11499999999999999,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
22,23,0.74,0.10499999999999998,0.11499999999999999,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
23,24,0.735,0.13,0.1275,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
24,25,0.735,0.13,0.1275,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
25,26,0.745,0.13,0.11500000000000002,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
26,27,0.745,0.13,0.11500000000000002,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
27,28,0.745,0.13,0.11500000000000002,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
28,29,0.74,0.12,0.11000000000000001,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
29,30,0.74,0.10999999999999999,0.07999999999999999,gwz01xit,fixed_alpha0.05_german_gender_seed0,FixedAlpha_0.05,0,
0,1,0.54,0.1499999999999999,0.175,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
1,2,0.605,0.050000000000000044,0.11250000000000004,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
2,3,0.66,0.040000000000000036,0.09500000000000003,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
3,4,0.695,0.0,0.07499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
4,5,0.7,0.010000000000000009,0.07999999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
5,6,0.71,0.03499999999999992,0.09249999999999997,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
6,7,0.71,0.05999999999999994,0.09249999999999997,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
7,8,0.71,0.10999999999999999,0.09249999999999997,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
8,9,0.71,0.1399999999999999,0.09499999999999997,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
9,10,0.695,0.16000000000000003,0.15500000000000003,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
10,11,0.72,0.16000000000000003,0.13,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
11,12,0.73,0.15000000000000002,0.125,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
12,13,0.725,0.13,0.10249999999999998,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
13,14,0.73,0.13,0.09000000000000002,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
14,15,0.73,0.13,0.09000000000000002,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
15,16,0.73,0.13,0.09000000000000002,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
16,17,0.735,0.10499999999999998,0.07750000000000001,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
17,18,0.735,0.10499999999999998,0.07750000000000001,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
18,19,0.74,0.07999999999999996,0.065,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
19,20,0.74,0.06999999999999995,0.04749999999999999,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
20,21,0.725,0.07499999999999996,0.04999999999999999,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
21,22,0.73,0.04999999999999993,0.03749999999999998,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
22,23,0.73,0.04999999999999993,0.03749999999999998,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
23,24,0.725,0.07499999999999996,0.04999999999999999,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
24,25,0.715,0.08999999999999997,0.057499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
25,26,0.715,0.08999999999999997,0.057499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
26,27,0.715,0.08999999999999997,0.057499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
27,28,0.715,0.08999999999999997,0.057499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
28,29,0.715,0.08999999999999997,0.057499999999999996,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
29,30,0.72,0.07499999999999996,0.04999999999999999,o2xbtfp3,fixed_alpha0.05_german_gender_seed2,FixedAlpha_0.05,2,
0,1,0.67,0.050000000000000044,0.03750000000000003,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
1,2,0.69,0.05500000000000005,0.040000000000000036,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
2,3,0.705,0.04999999999999993,0.07499999999999996,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
3,4,0.695,0.07499999999999996,0.07500000000000001,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
4,5,0.715,0.05999999999999994,0.05499999999999994,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
5,6,0.71,0.010000000000000009,0.08000000000000002,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
6,7,0.705,0.025000000000000022,0.07500000000000001,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
7,8,0.71,0.030000000000000027,0.03999999999999998,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
8,9,0.705,0.05500000000000005,0.05249999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
9,10,0.705,0.04500000000000004,0.06,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
10,11,0.705,0.03500000000000003,0.0675,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
11,12,0.71,0.03500000000000003,0.04250000000000004,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
12,13,0.715,0.0,0.0,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
13,14,0.72,0.010000000000000009,0.0050000000000000044,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
14,15,0.72,0.010000000000000009,0.0050000000000000044,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
15,16,0.725,0.010000000000000009,0.017500000000000016,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
16,17,0.72,0.0,0.012500000000000011,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
17,18,0.725,0.0,0.024999999999999967,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
18,19,0.73,0.0,0.03749999999999998,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
19,20,0.725,0.025000000000000022,0.04999999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
20,21,0.725,0.025000000000000022,0.04999999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
21,22,0.725,0.025000000000000022,0.04999999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
22,23,0.73,0.025000000000000022,0.0625,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
23,24,0.73,0.025000000000000022,0.0625,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
24,25,0.725,0.025000000000000022,0.04999999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
25,26,0.725,0.0,0.024999999999999967,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
26,27,0.73,0.0,0.03749999999999998,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
27,28,0.73,0.0,0.03749999999999998,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
28,29,0.73,0.03500000000000003,0.05499999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
29,30,0.735,0.025000000000000022,0.04999999999999999,dvohzqdu,fixed_alpha0.05_german_gender_seed3,FixedAlpha_0.05,3,
0,1,0.38,0.010000000000000009,0.14250000000000002,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
1,2,0.545,0.0050000000000000044,0.040000000000000036,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
2,3,0.64,0.06499999999999995,0.10749999999999998,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
3,4,0.66,0.010000000000000009,0.02999999999999997,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
4,5,0.695,0.010000000000000009,0.02999999999999997,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
5,6,0.7,0.020000000000000018,0.034999999999999976,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
6,7,0.705,0.030000000000000027,0.03999999999999998,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
7,8,0.71,0.030000000000000027,0.05249999999999999,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
8,9,0.71,0.020000000000000018,0.06,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
9,10,0.725,0.020000000000000018,0.06,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
10,11,0.725,0.03499999999999992,0.09249999999999997,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
11,12,0.725,0.04999999999999993,0.125,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
12,13,0.735,0.030000000000000027,0.09000000000000002,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
13,14,0.745,0.030000000000000027,0.07750000000000001,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
14,15,0.74,0.05500000000000005,0.09000000000000002,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
15,16,0.735,0.08000000000000007,0.10250000000000004,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
16,17,0.73,0.07000000000000006,0.09750000000000003,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
17,18,0.725,0.08500000000000008,0.11750000000000005,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
18,19,0.73,0.08500000000000008,0.09250000000000003,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
19,20,0.735,0.08500000000000008,0.10500000000000004,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
20,21,0.745,0.07500000000000007,0.1375,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
21,22,0.755,0.050000000000000044,0.10000000000000003,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
22,23,0.755,0.050000000000000044,0.10000000000000003,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
23,24,0.745,0.030000000000000027,0.09000000000000002,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
24,25,0.745,0.0050000000000000044,0.07750000000000001,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
25,26,0.75,0.0050000000000000044,0.05249999999999999,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
26,27,0.755,0.0050000000000000044,0.05249999999999999,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
27,28,0.745,0.0050000000000000044,0.07750000000000001,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
28,29,0.745,0.0050000000000000044,0.07750000000000001,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
29,30,0.745,0.020000000000000018,0.09750000000000003,m2fvp2od,fixed_alpha0.05_german_gender_seed5,FixedAlpha_0.05,5,
0,1,0.525,0.08500000000000008,0.14250000000000007,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
1,2,0.61,0.07500000000000007,0.1375,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
2,3,0.645,0.08500000000000008,0.09250000000000003,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
3,4,0.68,0.09499999999999997,0.10999999999999999,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
4,5,0.69,0.07999999999999996,0.10249999999999998,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
5,6,0.705,0.10499999999999998,0.10249999999999998,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
6,7,0.705,0.09499999999999997,0.08499999999999996,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
7,8,0.72,0.12,0.08500000000000002,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
8,9,0.72,0.10999999999999999,0.0675,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
9,10,0.735,0.10999999999999999,0.0675,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
10,11,0.735,0.09999999999999998,0.08749999999999997,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
11,12,0.73,0.07000000000000006,0.08500000000000002,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
12,13,0.725,0.06000000000000005,0.08000000000000002,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
13,14,0.73,0.050000000000000044,0.050000000000000044,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
14,15,0.73,0.015000000000000013,0.03250000000000003,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
15,16,0.735,0.015000000000000013,0.020000000000000018,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
16,17,0.73,0.040000000000000036,0.03250000000000003,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
17,18,0.725,0.030000000000000027,0.027500000000000024,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
18,19,0.73,0.030000000000000027,0.015000000000000013,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
19,20,0.725,0.05500000000000005,0.027500000000000024,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
20,21,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
21,22,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
22,23,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
23,24,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
24,25,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
25,26,0.74,0.05500000000000005,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
26,27,0.745,0.05500000000000005,0.040000000000000036,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
27,28,0.745,0.05500000000000005,0.040000000000000036,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
28,29,0.735,0.10499999999999998,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
29,30,0.735,0.10499999999999998,0.065,i5d1u3a3,fixed_alpha0.05_german_gender_seed4,FixedAlpha_0.05,4,
0,1,0.69,0.010000000000000009,0.0050000000000000044,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
1,2,0.695,0.02499999999999991,0.024999999999999967,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
2,3,0.7,0.014999999999999902,0.007499999999999951,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
3,4,0.695,0.0050000000000000044,0.0025000000000000022,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
4,5,0.7,0.0050000000000000044,0.015000000000000013,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
5,6,0.7,0.030000000000000027,0.03999999999999998,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
6,7,0.715,0.030000000000000027,0.040000000000000036,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
7,8,0.72,0.05500000000000005,0.040000000000000036,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
8,9,0.725,0.08000000000000007,0.07750000000000001,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
9,10,0.715,0.06000000000000005,0.0675,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
10,11,0.71,0.08500000000000008,0.08000000000000002,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
11,12,0.725,0.07500000000000007,0.050000000000000044,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
12,13,0.715,0.14,0.10750000000000004,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
13,14,0.715,0.14,0.10750000000000004,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
14,15,0.72,0.14,0.08250000000000002,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
15,16,0.715,0.16500000000000004,0.09500000000000003,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
16,17,0.715,0.16500000000000004,0.09500000000000003,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
17,18,0.715,0.17500000000000004,0.08750000000000002,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
18,19,0.715,0.16500000000000004,0.10749999999999998,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
19,20,0.71,0.15500000000000003,0.10249999999999998,9f7lq76j,fixed_alpha0.05_german_gender_seed6,FixedAlpha_0.05,6,
